age,gender,weight_kg,height_m,max_bpm,avg_bpm,resting_bpm,session_duration_h,calories_burned,workout_type,fat_percentage,water_intake_l,workout_frequency,experience_level,bmi,height_cm,bmi_supplied,fitness_goal,body_fat_source,body_fat_pct,bmr,lean_body_mass_kg,activity_level,activity_multiplier,tdee,calorie_factor,protein_coefficient,calorie_target_clean,protein_target_clean,calorie_target,protein_target,bmi_category
52,Female,61.5,1.69,160,152,63,1.8,1231.0,Cardio,15.5,2.7,4,3,21.532859493715208,169.0,21.53,muscle_gain,measured,15.5,1492.498,51.9675,very_active,1.9,2835.7462,1.1112336841509536,1.90712532256588,3151.176697143067,117.28820733780162,3265.9,121.2,normal
52,Male,74.0,1.63,174,150,50,1.26,936.0,Cardio,25.7,3.7,3,2,27.85200797922391,163.0,27.85,fat_loss,measured,25.7,1557.6112,54.982,moderate,1.55,2414.29736,0.8129087144504061,2.124321963489795,1962.6033632186095,157.19982529824483,1909.4,153.7,overweight
50,Female,56.4,1.59,185,163,74,1.26,924.0,HIIT,34.3,2.6,3,1,22.309244096356945,159.0,22.31,fat_loss,measured,34.3,1170.38368,37.0548,moderate,1.5250000000000001,1784.835112,0.7981177530162761,2.0572794826323966,1424.5085890939934,116.03056282046717,1433.6,118.0,normal
22,Male,102.6,1.84,163,153,65,1.25,1052.0,Strength,20.5,2.7,3,2,30.304820415879014,184.0,30.3,fat_loss,measured,20.5,2131.8472,81.567,moderate,1.55,3304.3631600000003,0.7940750659711724,2.0649301142683703,2623.912394269712,211.8618297239348,2513.0,208.8,obese
59,Female,54.6,1.57,164,169,64,0.58,441.0,Cardio,29.2,2.3,3,1,22.151000040569595,157.0,22.15,muscle_gain,measured,29.2,1204.98688,38.6568,light,1.35,1626.732288,1.1496612996898665,1.8441278641431027,1870.1911564695502,100.68938138221341,1916.0,99.9,normal
56,Male,129.0,1.78,194,126,64,1.29,805.0,Yoga,27.1,2.7,2,1,40.714556242898624,178.0,40.71,fat_loss,measured,27.1,2401.2856,94.041,light,1.35,3241.7355600000005,0.8139765426617951,2.349509068836417,2641.4141600000003,303.0866698798978,2680.7,287.5,obese
58,Male,103.5,1.66,172,168,61,1.33,1106.0,Cardio,24.6,3.1,3,1,37.5598780664828,166.0,37.56,fat_loss,measured,24.6,2055.6424,78.039,moderate,1.5250000000000001,3134.8546600000004,0.7941679649887993,2.2467739584224824,2489.6011458678545,232.54110469672693,2515.3,228.6,obese
45,Female,59.4,1.51,169,142,65,1.15,735.0,Strength,33.1,1.9,4,2,26.051488969782028,151.0,26.05,fat_loss,measured,33.1,1228.35376,39.7386,moderate,1.55,1903.948328,0.8163594511247975,2.386770676915097,1554.3062120160557,141.77417820875678,1570.3,144.3,overweight
24,Female,60.1,1.79,170,165,63,1.97,1625.0,Cardio,15.9,2.7,4,3,18.757217315314755,179.0,18.76,muscle_gain,measured,15.9,1461.7525600000001,50.5441,very_active,1.9,2777.3298640000003,1.1376325521910122,1.956537764433571,3159.580861458637,117.58791964245762,3107.5,119.3,normal
26,Male,77.7,1.62,177,126,73,1.16,804.0,Yoga,29.6,3.0,3,2,29.606767261088244,162.0,29.61,fat_loss,measured,29.6,1551.53728,54.7008,moderate,1.55,2404.882784,0.798143425334123,2.366168515897528,1919.4413827488218,183.85129368523792,1950.3,184.0,overweight
25,Female,41.2,1.62,193,144,64,1.49,1073.0,Yoga,28.9,2.1,4,2,15.698826398414873,162.0,15.7,muscle_gain,measured,28.9,1002.7331200000002,29.293200000000006,active,1.725,1729.7146320000004,1.1466582332081305,1.9826121420108254,1983.3915238833722,81.683620250846,2003.3,83.1,underweight
29,Male,58.6,1.61,198,122,72,1.2,805.0,Yoga,23.4,2.0,3,2,22.607152501832488,161.0,22.61,fat_loss,measured,23.4,1339.5721600000002,44.8876,moderate,1.55,2076.3368480000004,0.828474256552207,2.090353938402406,1720.191626498753,122.49474079038099,1696.3,126.4,normal
51,Male,109.3,1.78,182,157,64,0.54,420.0,Strength,28.7,3.3,3,1,34.4969069561924,178.0,34.5,fat_loss,measured,28.7,2053.3074400000005,77.93090000000001,light,1.35,2771.965044000001,0.7932711248211823,2.305337813131194,2258.638184000001,251.97342297523952,2258.6,248.6,obese
50,Male,69.6,1.96,166,139,68,0.97,667.0,Strength,25.6,2.0,3,1,18.117451062057476,196.0,18.12,muscle_gain,measured,25.6,1488.49984,51.782399999999996,light,1.35,2009.474784,1.1365344359023675,2.0192775287685705,2283.837290093472,140.5417160022925,2357.0,146.3,underweight
40,Female,56.2,1.79,198,153,57,1.79,1369.0,Yoga,17.6,2.7,5,3,17.54002684061047,179.0,17.54,muscle_gain,measured,17.6,1370.27008,46.3088,very_active,1.9,2603.513152,1.110095020271462,2.1825551063046045,2890.1469852464575,122.65959697431877,2844.0,120.5,underweight
41,Male,71.7,1.96,162,168,51,0.51,424.0,Yoga,27.3,2.5,2,1,18.664098292378178,196.0,18.66,maintenance,measured,27.3,1495.9194400000001,52.1259,sedentary,1.2,1795.1033280000001,0.9831051529906687,1.5889720448269813,1764.7753319074986,113.92929561409456,1796.7,108.8,normal
54,Male,86.0,1.93,171,163,51,1.74,1404.0,Strength,12.9,3.5,5,3,23.087868130688072,193.0,23.09,maintenance,measured,12.9,1987.9696000000001,74.906,very_active,1.9,3777.14224,1.0163586961519981,1.4525553200423538,3838.931362227038,124.91975752364243,3761.0,123.3,normal
52,Female,79.4,1.59,166,163,59,1.39,1020.0,Strength,26.6,1.5,3,2,31.406985483169176,159.0,31.41,fat_loss,measured,26.6,1628.8393600000002,58.2796,moderate,1.55,2524.7010080000005,0.8272607881273393,2.032389624668217,2088.586145663968,161.37173619865644,2049.6,159.8,obese
57,Female,78.4,1.62,185,149,52,1.01,677.0,Strength,31.7,2.0,4,2,29.873494894071023,162.0,29.87,maintenance,measured,31.7,1526.6195200000004,53.54720000000001,moderate,1.55,2366.260256000001,0.9997582452639848,1.4462062770069695,2365.6882013764684,113.38257211734641,2412.9,113.1,overweight
39,Female,55.4,1.6,192,136,72,1.44,979.0,HIIT,26.3,1.6,3,2,21.640624999999996,160.0,21.64,muscle_gain,measured,26.3,1251.9236799999999,40.8298,moderate,1.55,1940.4817039999998,1.1157015647898307,2.0518360317950517,2164.998473598837,113.67171616144586,2290.6,114.8,normal
44,Female,61.7,1.55,196,129,66,1.41,819.0,Strength,33.1,2.6,4,2,25.681581685744014,155.0,25.68,fat_loss,measured,33.1,1261.58968,41.277300000000004,active,1.725,2176.2421980000004,0.7941153449160647,2.283851853797935,1728.1873236856652,140.91365937933259,1739.9,141.8,overweight
52,Male,85.5,1.82,174,154,57,1.78,1357.0,Yoga,14.9,3.5,4,3,25.81209998792416,182.0,25.81,maintenance,measured,14.9,1941.6268,72.7605,very_active,1.9,3689.0909199999996,0.997227545502159,1.758458276841948,3678.863083285901,150.34818266998656,3678.8,143.5,overweight
18,Male,87.6,1.93,161,139,72,1.72,1315.0,HIIT,11.9,3.5,4,3,23.517409863352036,193.0,23.52,muscle_gain,measured,11.9,2036.9929599999998,77.17559999999999,active,1.75,3564.7376799999997,1.1320140331661157,2.0665824061492684,4035.3330783160222,181.0326187786759,4119.7,180.8,normal
52,Male,82.4,1.72,166,137,53,1.01,685.0,Strength,24.4,2.7,4,2,27.852893455922125,172.0,27.85,fat_loss,measured,24.4,1715.55904,62.2944,moderate,1.55,2659.116512,0.8259494784957546,2.2147682028532065,2196.29589634585,182.49689991510422,2142.0,176.1,overweight
54,Male,67.0,1.68,191,164,63,0.55,446.0,Yoga,20.5,2.8,3,1,23.738662131519277,168.0,23.74,muscle_gain,measured,20.5,1520.5240000000001,53.265,light,1.35,2052.7074000000002,1.1373759544487692,2.1316875685004018,2334.7000382790516,142.82306708952692,2348.2,144.3,normal
31,Female,42.3,1.6,163,163,70,1.09,888.0,Cardio,25.1,1.9,3,2,16.523437499999996,160.0,16.52,muscle_gain,measured,25.1,1054.34632,31.682699999999997,moderate,1.55,1634.2367960000001,1.1439780293447133,1.9173187116802641,1869.5309893706983,81.10258150407516,1842.2,81.7,underweight
20,Male,82.7,1.99,179,146,59,1.69,1357.0,HIIT,14.6,3.5,5,3,20.883311027499307,199.0,20.88,muscle_gain,measured,14.6,1895.51728,70.6258,very_active,1.9,3601.4828319999997,1.137941764594828,2.0757903033409355,4098.2777290040585,171.66785808629538,3919.0,177.3,normal
18,Male,92.4,1.74,195,168,50,1.41,1303.0,Yoga,21.3,3.1,2,1,30.519223147047168,174.0,30.52,fat_loss,measured,21.3,1940.7260800000001,72.7188,light,1.35,2619.9802080000004,0.8015196187088289,2.029592130450115,2134.7986880000003,187.53431285359065,2243.0,181.2,obese
22,Female,63.2,1.54,191,155,53,1.02,790.0,Cardio,29.5,2.4,4,2,26.648675999325352,154.0,26.65,maintenance,measured,29.5,1332.4096000000002,44.556000000000004,moderate,1.55,2065.2348800000004,1.0272071812827608,1.5700896793537027,2121.424099771641,99.22966773515401,2100.3,104.0,overweight
43,Male,82.7,1.85,187,142,50,1.22,858.0,Yoga,28.2,3.1,4,2,24.163623082542,185.0,24.16,fat_loss,measured,28.2,1652.5777600000001,59.3786,moderate,1.55,2561.4955280000004,0.8103512741410192,2.317528816129518,2075.711164821323,191.65963309391114,2033.5,194.5,normal
31,Male,86.6,1.76,172,151,66,1.29,1071.0,Strength,28.9,3.3,3,2,27.957128099173552,176.0,27.96,fat_loss,measured,28.9,1699.9681600000001,61.5726,moderate,1.55,2634.9506480000005,0.8026601514954015,2.011974205796719,2114.969886306587,174.23696622199586,2090.6,168.5,overweight
56,Male,129.5,1.95,160,129,66,1.0,639.0,Strength,25.2,3.5,2,1,34.05654174884944,195.0,34.06,fat_loss,measured,25.2,2462.3056,96.866,light,1.35,3324.1125600000005,0.8139298829674005,2.3144770627737716,2708.5361600000006,299.72477962920345,2708.5,299.9,obese
44,Male,98.0,1.83,194,130,56,1.28,824.0,Cardio,25.7,3.5,4,2,29.26334020126011,183.0,29.26,fat_loss,measured,25.7,1942.7824,72.814,active,1.725,3351.29964,0.8176725129686896,2.2987660396557796,2740.265598349865,225.2790718862664,2715.2,229.1,overweight
26,Male,86.2,1.68,189,157,72,1.97,1701.0,Strength,13.3,3.5,5,3,30.541383219954653,168.0,30.54,fat_loss,measured,13.3,1984.28464,74.7354,very_active,1.9,3770.140816,0.8085672713033762,2.3763265566238023,3048.4124720226046,204.83934918097177,2796.5,211.1,obese
32,Male,78.6,1.62,195,125,69,1.28,880.0,Yoga,29.6,3.1,3,1,29.949702789208953,162.0,29.95,fat_loss,measured,29.6,1565.22304,55.334399999999995,moderate,1.5250000000000001,2386.9651360000003,0.80416748106966,2.3625901792776274,1919.5197408182185,185.6995880912215,1935.5,188.9,overweight
32,Female,59.0,1.66,184,160,64,0.51,408.0,Cardio,31.0,1.8,2,1,21.410944984758313,166.0,21.41,maintenance,measured,31.0,1249.3359999999998,40.709999999999994,sedentary,1.2,1499.2031999999997,1.0248330272294641,1.4288399263208191,1536.4329538880995,84.30155565292833,1459.5,84.1,normal
43,Female,57.3,1.79,175,166,62,1.98,1479.0,Yoga,17.8,2.7,4,3,17.883336974501418,179.0,17.88,muscle_gain,measured,17.8,1387.37296,47.10059999999999,very_active,1.9,2636.0086239999996,1.125395440255142,2.002529751524986,2966.552085922831,114.74495476238168,2792.4,120.6,underweight
59,Male,122.3,1.89,178,153,51,0.66,500.0,Yoga,20.1,3.1,3,1,34.23756333809244,189.0,34.24,fat_loss,measured,20.1,2480.70232,97.7177,light,1.35,3348.948132,0.8069025315191595,2.0797802865615753,2728.772552,254.35712904648065,2832.2,254.0,obese
30,Male,85.3,1.95,160,155,68,1.61,1373.0,Yoga,10.4,3.5,5,3,22.43261012491782,195.0,22.43,muscle_gain,measured,10.4,2020.86208,76.4288,very_active,1.9,3839.637952,1.146832093967993,2.1395809440318834,4403.420032571136,182.50625452591964,4488.0,174.7,normal
49,Female,45.2,1.74,164,156,73,1.24,870.0,Strength,30.8,2.1,3,2,14.929316950720043,174.0,14.93,muscle_gain,measured,30.8,1045.61344,31.2784,moderate,1.55,1620.7008320000002,1.1480574436436444,2.1894236968132104,1860.6576540970477,98.96195109595712,1787.2,97.5,underweight
56,Male,55.6,1.92,181,136,62,0.68,458.0,Strength,29.4,3.2,3,1,15.082465277777779,192.0,15.08,muscle_gain,measured,29.4,1217.87776,39.2536,light,1.35,1644.1349760000003,1.1325904303936256,1.9319240713597374,1862.1315400930537,107.4149783676014,1925.7,110.2,underweight
49,Male,82.8,1.95,183,159,73,1.91,1503.0,Yoga,14.3,3.5,5,3,21.775147928994084,195.0,21.78,muscle_gain,measured,14.3,1902.72736,70.9596,very_active,1.9,3615.181984,1.1214105677533819,1.9365928332583153,4054.103281209237,160.3498865937885,4109.3,161.3,normal
21,Male,125.2,1.66,196,159,60,1.38,1207.0,HIIT,29.8,3.4,3,2,45.43475105240238,166.0,45.43,fat_loss,measured,29.8,2268.43264,87.8904,moderate,1.55,3516.070592,0.787235631247754,2.296624351140865,2767.976052004784,287.5373687628363,2758.2,286.4,obese
47,Female,58.5,1.79,195,131,71,1.42,837.0,Yoga,30.3,2.4,4,2,18.257857120564278,179.0,18.26,muscle_gain,measured,30.3,1250.7292000000002,40.7745,active,1.725,2157.5078700000004,1.1049747622394748,1.9348760202977695,2383.9917456830462,113.19024718741952,2374.1,111.3,underweight
54,Male,86.1,1.95,195,140,64,1.17,811.0,Yoga,27.9,3.4,2,1,22.642998027613412,195.0,22.64,fat_loss,measured,27.9,1710.8869600000003,62.078100000000006,light,1.35,2309.6973960000005,0.7952192374675214,2.016890967453546,1881.9756560000005,173.6543122977503,1882.0,174.6,normal
40,Female,63.5,1.61,163,159,59,1.31,1041.0,Cardio,33.4,1.6,3,2,24.497511670074456,161.0,24.5,muscle_gain,measured,33.4,1283.4856,42.291000000000004,moderate,1.55,1989.40268,1.1004981371139515,1.8508677197619006,2189.3339433095025,117.53010020488068,2160.3,116.8,normal
56,Male,69.3,1.68,195,138,58,0.66,451.0,Yoga,26.5,2.1,2,1,24.55357142857143,168.0,24.55,fat_loss,measured,26.5,1470.2068,50.9355,sedentary,1.2,1764.2481599999999,0.8224068885044882,2.222121646606223,1617.22748,153.99303010981123,1726.0,149.4,normal
32,Female,70.5,1.62,177,122,58,1.24,756.0,Strength,28.4,1.8,2,1,26.86328303612254,162.0,26.86,maintenance,measured,28.4,1460.3247999999999,50.477999999999994,light,1.35,1971.43848,0.9834223368582933,1.5375079559308706,1938.7566369739618,108.39431089312637,1931.9,106.5,overweight
46,Female,60.1,1.65,175,137,69,1.69,1042.0,Cardio,17.3,2.7,4,3,22.075298438934805,165.0,22.08,maintenance,measured,17.3,1443.57832,49.7027,active,1.75,2526.26206,0.9795654933757688,1.5701551794883426,2474.639141200386,94.3663262872494,2420.7,94.4,normal
53,Male,94.1,1.95,177,138,50,0.89,608.0,HIIT,28.6,3.5,3,1,24.746877054569364,195.0,24.75,fat_loss,measured,28.6,1821.24784,67.1874,light,1.35,2458.684584,0.8046007018734259,2.3544286630704594,2003.372624,221.5517371949302,2034.2,227.6,normal
30,Female,79.2,1.62,181,166,66,1.26,1046.0,Cardio,28.0,2.5,4,2,30.178326474622764,162.0,30.18,fat_loss,measured,28.0,1601.7184000000002,57.024,active,1.725,2762.9642400000007,0.8119616823808788,2.023328057105468,2243.421092668607,160.24758212275307,2259.7,164.0,obese
49,Male,115.3,1.91,161,125,61,1.38,854.0,HIIT,29.2,3.2,2,1,31.60549327046956,191.0,31.61,fat_loss,measured,29.2,2133.2598399999997,81.63239999999999,light,1.35,2879.900784,0.7820170384453482,2.081004506778314,2346.585824,239.9398196315396,2346.6,244.6,obese
24,Female,62.9,1.79,180,135,59,1.42,958.0,Cardio,27.3,2.3,4,2,19.631097656128087,179.0,19.63,muscle_gain,measured,27.3,1357.73128,45.7283,active,1.725,2342.086458,1.1063696628773874,2.0986003814794483,2591.2134049671545,132.00196399505728,2561.4,133.4,normal
39,Male,62.0,1.64,195,127,54,0.97,678.0,Cardio,27.5,3.2,3,1,23.051754907792983,164.0,23.05,fat_loss,measured,27.5,1340.92,44.949999999999996,light,1.35,1810.2420000000002,0.8279905774291038,2.2991814152419563,1498.8633188664157,142.54924774500128,1475.0,141.8,normal
45,Male,88.5,1.78,198,167,67,1.53,1265.0,HIIT,13.2,3.5,4,3,27.93207928291882,178.0,27.93,fat_loss,measured,13.2,2029.2688,76.818,active,1.75,3551.2204,0.8105023161574552,2.263693122416378,2878.2723593856044,200.33684133384943,3034.7,205.0,overweight
19,Female,73.9,1.77,198,137,64,1.28,877.0,Strength,32.5,2.6,3,2,23.58836860416866,177.0,23.59,fat_loss,measured,32.5,1447.4620000000002,49.88250000000001,moderate,1.55,2243.5661000000005,0.8266476226208828,2.2688558828982885,1854.638582757806,167.66844974618354,1883.9,164.8,normal
59,Male,50.3,1.95,188,167,55,1.07,885.0,Strength,24.4,3.4,3,1,13.228139381985535,195.0,13.23,muscle_gain,measured,24.4,1191.3788800000002,38.0268,moderate,1.5250000000000001,1816.8527920000004,1.1105441139622954,1.863372877393634,2017.6951740915629,93.72765573289979,1956.6,91.2,underweight
23,Male,83.1,1.8,185,162,56,0.7,624.0,Strength,29.3,3.1,3,1,25.648148148148145,180.0,25.65,fat_loss,measured,29.3,1639.03672,58.7517,light,1.35,2212.6995720000004,0.8200164519239114,2.381179963055849,1814.4500522049975,197.87605492994103,1814.4,196.4,overweight
45,Female,65.1,1.78,180,158,66,1.46,1038.0,Cardio,31.3,2.3,3,1,20.546648150486046,178.0,20.55,fat_loss,measured,31.3,1336.0319200000001,44.7237,moderate,1.5250000000000001,2037.4486780000004,0.787316160597359,2.284972598882665,1604.116270577125,148.75171618726148,1676.1,153.0,normal
45,Male,46.6,1.79,176,168,55,1.46,1214.0,Yoga,22.9,2.4,3,2,14.543865672107612,179.0,14.54,muscle_gain,measured,22.9,1146.0577600000001,35.9286,moderate,1.55,1776.3895280000004,1.1310443681766658,1.8174321930367243,2009.175371332406,84.69234019551135,2026.9,82.8,underweight
37,Male,103.5,1.89,175,168,57,0.54,499.0,Cardio,26.4,3.1,2,1,28.974552784076597,189.0,28.97,maintenance,measured,26.4,2015.4016000000001,76.176,sedentary,1.2,2418.48192,1.018257807525122,1.7929701654180727,2462.638097398348,185.57241212077054,2464.1,182.7,overweight
47,Female,61.9,1.54,190,131,61,1.95,1150.0,Yoga,16.4,2.7,4,3,26.100522853769608,154.0,26.1,maintenance,measured,16.4,1487.7654400000001,51.748400000000004,very_active,1.9,2826.754336,0.980081226598259,1.5789361602833378,2770.448856918827,97.73614832153861,2796.4,101.0,overweight
28,Female,52.0,1.61,168,164,70,1.32,1082.0,Yoga,27.9,2.0,3,2,20.060954438486167,161.0,20.06,muscle_gain,measured,27.9,1179.8272000000002,37.492000000000004,moderate,1.55,1828.7321600000002,1.1045599785949083,2.0368811470276804,2019.9443555054206,105.91781964543938,1956.8,107.0,normal
45,Male,113.4,1.71,190,129,63,0.83,530.0,Strength,24.0,2.3,2,1,38.78116343490305,171.0,38.78,fat_loss,measured,24.0,2231.5744000000004,86.18400000000001,light,1.35,3012.6254400000007,0.8123239519935072,2.13232751670686,2454.731840000001,241.80594039455795,2492.9,246.0,obese
42,Male,62.9,1.98,173,126,61,1.42,886.0,Yoga,28.5,3.4,4,2,16.044281195796348,198.0,16.04,muscle_gain,measured,28.5,1341.4276,44.9735,active,1.725,2313.96261,1.123952150247011,1.8430974984983446,2600.7832511006854,115.93083265554587,2503.5,115.3,underweight
56,Female,40.4,1.8,196,165,72,1.23,913.0,Cardio,30.0,2.1,4,2,12.469135802469134,180.0,12.47,muscle_gain,measured,30.0,980.848,28.279999999999998,moderate,1.55,1520.3144,1.1269021295984143,1.875174205165019,1713.2455350191353,75.75703788866677,1732.6,79.3,underweight
50,Female,67.1,1.75,161,120,59,0.67,362.0,Cardio,31.8,2.7,3,1,21.910204081632653,175.0,21.91,maintenance,measured,31.8,1358.4635199999998,45.76219999999999,light,1.35,1833.9257519999999,1.0116375007898668,1.6245610723486765,1855.268064387457,109.00804795459618,1934.8,110.1,normal
18,Male,70.0,1.61,173,168,71,1.3,1201.0,Strength,23.9,2.5,2,1,27.005130974885226,161.0,27.01,maintenance,measured,23.9,1520.632,53.27,light,1.35,2052.8532,1.0208267117400456,1.6719868520933159,2095.60738184103,117.03907964653212,2086.7,120.2,overweight
44,Female,69.5,1.75,192,155,69,1.02,711.0,HIIT,27.6,2.1,3,1,22.693877551020407,175.0,22.69,muscle_gain,measured,27.6,1456.8688,50.318,moderate,1.5250000000000001,2221.72492,1.131850612638431,2.109267680362604,2514.660711816069,146.59410378520099,2559.3,146.3,normal
30,Male,107.9,1.66,194,140,64,1.08,832.0,Cardio,29.5,2.8,3,2,39.156626506024104,166.0,39.16,fat_loss,measured,29.5,2013.1012000000003,76.0695,moderate,1.55,3120.3068600000006,0.8215505686992084,2.1714679900674874,2563.4898753490415,234.3013961282819,2513.6,229.8,obese
58,Male,109.0,1.91,198,156,56,1.49,1151.0,Yoga,26.0,2.2,3,2,29.878566925248762,191.0,29.88,maintenance,measured,26.0,2112.2560000000003,80.66,moderate,1.55,3273.996800000001,1.0284247691744837,1.7061354579437726,3367.059403317999,185.96876491587122,3406.3,184.7,overweight
20,Male,101.0,1.91,179,143,58,1.36,1070.0,Cardio,29.3,2.7,3,2,27.685644582111237,191.0,27.69,fat_loss,measured,29.3,1912.3912000000003,71.40700000000001,moderate,1.55,2964.2063600000006,0.8294475423379705,2.1566644892749363,2458.6536802845817,217.82311341676856,2384.9,216.9,overweight
56,Male,88.5,1.85,161,144,59,1.57,1119.0,Cardio,11.0,3.5,4,3,25.858290723155587,185.0,25.86,fat_loss,measured,11.0,2071.324,78.765,active,1.75,3624.817,0.799634650589553,2.0679962782089696,2898.5292752460714,183.0176706214938,2679.6,184.6,overweight
23,Male,80.9,1.8,178,126,59,1.55,1074.0,Cardio,10.7,3.5,4,3,24.969135802469136,180.0,24.97,muscle_gain,measured,10.7,1930.4639200000001,72.2437,active,1.75,3378.3118600000003,1.1120889366805873,1.9736269097786083,3756.9832441628173,159.66641700108943,3773.1,153.7,normal
25,Female,43.1,1.62,196,161,65,1.04,837.0,HIIT,33.6,1.8,4,2,16.422801402225268,162.0,16.42,muscle_gain,measured,33.6,988.15744,28.618399999999998,moderate,1.55,1531.644032,1.1431382458449646,2.136407044826791,1750.8808719993888,92.07914363203469,1783.8,89.2,underweight
44,Female,59.1,1.52,177,136,56,1.58,967.0,Yoga,18.4,2.7,5,3,25.57998614958449,152.0,25.58,muscle_gain,measured,18.4,1411.6729600000003,48.22560000000001,very_active,1.9,2682.1786240000006,1.116518413367635,1.9095837297176685,2994.701821637067,112.85639842631421,2964.0,116.6,overweight
